sample_id,chart_id,representative_sample_id,chart_type,source_image_path,masked_image_path,debug_overlay_path,masked_label_text,pseudo_gold,label_ocr_confidence,crop_confirm_text,crop_confirm_confidence,label_bbox,mask_pixel_count,tick_values,tick_pixel_y,tick_details,axis_slope,axis_intercept,axis_r_squared,axis_max_residual_pixels,axis_tick_step,axis_span,plot_bbox,bar_bbox,line_point,target_x,target_y,geometry_score,raw_geometry_value,absolute_error,relative_error,axis_normalized_error,finmme_numerical_sample_ids,finmme_numerical_gold,finmme_numerical_unit,finmme_numerical_tolerance,geometry_gold_access
fgmvp_0118,d18b81f1b93d3cd5b126e03cb859624f4d73fe274b615b8c6c3daa9a7df9c5cd,2097,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2097.jpg,phase6_geometry_scale/masked_images/fgmvp_0118.png,phase6_geometry_scale/debug_overlays/fgmvp_0118.png,10,10.0,0.9999988198884456,10,0.9999987355947788,"[393.0,515.0,439.0,553.0]",2009,"[30.0,25.0,20.0,15.0,10.0,5.0]","[201.0,291.5,384.0,475.0,567.0,658.5]","[{""value"":30.0,""pixel_y"":201.0,""text"":""30"",""confidence"":0.9999965439601713,""bbox"":[40.0,182.0,87.0,220.0]},{""value"":25.0,""pixel_y"":291.5,""text"":""25"",""confidence"":0.9998084610483606,""bbox"":[38.0,273.0,87.0,310.0]},{""value"":20.0,""pixel_y"":384.0,""text"":""20"",""confidence"":0.45009090430826165,""bbox"":[40.0,365.0,87.0,403.0]},{""value"":15.0,""pixel_y"":475.0,""text"":""15"",""confidence"":0.9999964596665606,""bbox"":[40.0,456.0,87.0,494.0]},{""value"":10.0,""pixel_y"":567.0,""text"":""10"",""confidence"":0.9999978083645809,""bbox"":[41.0,549.0,87.0,585.0]},{""value"":5.0,""pixel_y"":658.5,""text"":""5"",""confidence"":0.9999976158156301,""bbox"":[60.0,642.0,88.0,675.0]}]",-0.054601891729815194,40.95151249795561,0.9999946456803296,0.6421216848671537,5.0,30.47604586899635,"[100.288,150.675,1008.64,708.825]","[386,567,51,142]",null,411.5,567.0,2.220870970755601,9.992239887150397,0.007760112849602763,0.0007760112849602762,0.0002546299110770541,2097|9427,10|15,basis points|basis points,2.0|2.0,False
fgmvp_0119,d18b81f1b93d3cd5b126e03cb859624f4d73fe274b615b8c6c3daa9a7df9c5cd,2097,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2097.jpg,phase6_geometry_scale/masked_images/fgmvp_0119.png,phase6_geometry_scale/debug_overlays/fgmvp_0119.png,5,5.0,0.9999959468882622,5,0.9999946355891645,"[190.0,610.0,218.0,643.0]",1116,"[30.0,25.0,20.0,15.0,10.0,5.0]","[201.0,291.5,384.0,475.0,567.0,658.5]","[{""value"":30.0,""pixel_y"":201.0,""text"":""30"",""confidence"":0.9999965439601713,""bbox"":[40.0,182.0,87.0,220.0]},{""value"":25.0,""pixel_y"":291.5,""text"":""25"",""confidence"":0.9998084610483606,""bbox"":[38.0,273.0,87.0,310.0]},{""value"":20.0,""pixel_y"":384.0,""text"":""20"",""confidence"":0.45009090430826165,""bbox"":[40.0,365.0,87.0,403.0]},{""value"":15.0,""pixel_y"":475.0,""text"":""15"",""confidence"":0.9999964596665606,""bbox"":[40.0,456.0,87.0,494.0]},{""value"":10.0,""pixel_y"":567.0,""text"":""10"",""confidence"":0.9999978083645809,""bbox"":[41.0,549.0,87.0,585.0]},{""value"":5.0,""pixel_y"":658.5,""text"":""5"",""confidence"":0.9999976158156301,""bbox"":[60.0,642.0,88.0,675.0]}]",-0.054601891729815194,40.95151249795561,0.9999946456803296,0.6421216848671537,5.0,30.47604586899635,"[100.288,150.675,1008.64,708.825]","[173,659,48,50]",null,197.0,659.0,2.027705233733098,4.968865848007397,0.031134151992603165,0.006226830398520633,0.0010215942096437225,2097|9427,10|15,basis points|basis points,2.0|2.0,False
fgmvp_0120,d06513beafeca7f3e1dc8da074a588cc5d0c935e67fdd01ac8c2acef9142d58f,1239,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1239.jpg,phase6_geometry_scale/masked_images/fgmvp_0120.png,phase6_geometry_scale/debug_overlays/fgmvp_0120.png,16%,16.0,0.9649320293569981,16%,0.9517272634241957,"[925.0,179.0,998.0,217.0]",3116,"[20.0,18.0,16.0,14.0,12.0,10.0,8.0,4.0,2.0,0.0]","[125.0,183.0,239.0,296.5,352.5,411.0,467.0,581.0,637.0,695.0]","[{""value"":20.0,""pixel_y"":125.0,""text"":""20%"",""confidence"":0.9910900915671885,""bbox"":[32.0,107.0,107.0,143.0]},{""value"":18.0,""pixel_y"":183.0,""text"":""18%"",""confidence"":0.9973971291613695,""bbox"":[32.0,165.0,107.0,201.0]},{""value"":16.0,""pixel_y"":239.0,""text"":""16%"",""confidence"":0.9840619885376469,""bbox"":[32.0,221.0,107.0,257.0]},{""value"":14.0,""pixel_y"":296.5,""text"":""14%"",""confidence"":0.98422056666303,""bbox"":[32.0,278.0,107.0,315.0]},{""value"":12.0,""pixel_y"":352.5,""text"":""12%"",""confidence"":0.9985840493962466,""bbox"":[32.0,334.0,107.0,371.0]},{""value"":10.0,""pixel_y"":411.0,""text"":""10%"",""confidence"":0.997013226760524,""bbox"":[32.0,392.0,107.0,430.0]},{""value"":8.0,""pixel_y"":467.0,""text"":""8%"",""confidence"":0.9763486959079802,""bbox"":[48.0,448.0,107.0,486.0]},{""value"":4.0,""pixel_y"":581.0,""text"":""4%"",""confidence"":0.9649682102808793,""bbox"":[49.0,563.0,107.0,599.0]},{""value"":2.0,""pixel_y"":637.0,""text"":""2%"",""confidence"":0.9987958241206064,""bbox"":[49.0,619.0,107.0,655.0]},{""value"":0.0,""pixel_y"":695.0,""text"":""0%"",""confidence"":0.8028848814190881,""bbox"":[48.0,677.0,107.0,713.0]}]",-0.035135887133072,24.408678199955794,0.9999919695463187,0.9156282753002588,2.0,22.249800527017847,"[119.288,93.375,1008.64,726.625]",null,"[961.5,240.7519528631202]",961.5,240.7519528631202,0.6661473754406517,15.949644757090532,0.050355242909468245,0.0031472026818417653,0.0022631772742556532,1239|6762,3|14.5,percentage|percentage,2.0|3.0,False
fgmvp_0121,7f16cc145bc005a436fb69db7be0cda47321305cde0efa1b7027b543351266a6,5797,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5797.jpg,phase6_geometry_scale/masked_images/fgmvp_0121.png,phase6_geometry_scale/debug_overlays/fgmvp_0121.png,300,300.0,0.9768663644790649,300,0.9999953886918919,"[919.0,204.0,973.0,235.0]",1938,"[500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,0.0]","[70.5,112.5,156.0,197.5,238.5,282.0,324.5,366.5,408.5,451.5,494.0]","[{""value"":500.0,""pixel_y"":70.5,""text"":""500"",""confidence"":0.9986565780725791,""bbox"":[25.0,55.0,80.0,86.0]},{""value"":450.0,""pixel_y"":112.5,""text"":""450"",""confidence"":0.9999987611408254,""bbox"":[25.0,97.0,80.0,128.0]},{""value"":400.0,""pixel_y"":156.0,""text"":""400"",""confidence"":0.9999938057061831,""bbox"":[26.0,142.0,80.0,170.0]},{""value"":350.0,""pixel_y"":197.5,""text"":""350"",""confidence"":0.9999987611408254,""bbox"":[25.0,182.0,80.0,213.0]},{""value"":300.0,""pixel_y"":238.5,""text"":""300"",""confidence"":0.9999820365620934,""bbox"":[25.0,223.0,80.0,254.0]},{""value"":250.0,""pixel_y"":282.0,""text"":""250"",""confidence"":0.9999952510409473,""bbox"":[25.0,266.0,80.0,298.0]},{""value"":200.0,""pixel_y"":324.5,""text"":""200"",""confidence"":0.9999185798593561,""bbox"":[25.0,308.0,80.0,341.0]},{""value"":150.0,""pixel_y"":366.5,""text"":""150"",""confidence"":0.9999903644340618,""bbox"":[26.0,351.0,80.0,382.0]},{""value"":100.0,""pixel_y"":408.5,""text"":""100"",""confidence"":0.9999117662107687,""bbox"":[26.0,393.0,80.0,424.0]},{""value"":50.0,""pixel_y"":451.5,""text"":""50"",""confidence"":0.9998792092689938,""bbox"":[41.0,436.0,80.0,467.0]},{""value"":0.0,""pixel_y"":494.0,""text"":""0"",""confidence"":0.7327148592533417,""bbox"":[57.0,481.0,83.0,507.0]}]",-1.1815080662355195,583.1852746784164,0.9999854633320627,1.1812030075186546,50.0,555.2792534290382,"[95.288,47.2625,1008.64,517.2375]","[937,241,20,252]",null,947.0,241.0,2.7132316893048367,298.4418307156562,1.558169284343819,0.005193897614479397,0.002806100308487295,8374,2336,billion,30.0,False
fgmvp_0122,7f16cc145bc005a436fb69db7be0cda47321305cde0efa1b7027b543351266a6,5797,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5797.jpg,phase6_geometry_scale/masked_images/fgmvp_0122.png,phase6_geometry_scale/debug_overlays/fgmvp_0122.png,347,347.0,0.9125348925590515,347,0.9999973846308725,"[730.0,161.0,786.0,192.0]",2006,"[500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,0.0]","[70.5,112.5,156.0,197.5,238.5,282.0,324.5,366.5,408.5,451.5,494.0]","[{""value"":500.0,""pixel_y"":70.5,""text"":""500"",""confidence"":0.9986565780725791,""bbox"":[25.0,55.0,80.0,86.0]},{""value"":450.0,""pixel_y"":112.5,""text"":""450"",""confidence"":0.9999987611408254,""bbox"":[25.0,97.0,80.0,128.0]},{""value"":400.0,""pixel_y"":156.0,""text"":""400"",""confidence"":0.9999938057061831,""bbox"":[26.0,142.0,80.0,170.0]},{""value"":350.0,""pixel_y"":197.5,""text"":""350"",""confidence"":0.9999987611408254,""bbox"":[25.0,182.0,80.0,213.0]},{""value"":300.0,""pixel_y"":238.5,""text"":""300"",""confidence"":0.9999820365620934,""bbox"":[25.0,223.0,80.0,254.0]},{""value"":250.0,""pixel_y"":282.0,""text"":""250"",""confidence"":0.9999952510409473,""bbox"":[25.0,266.0,80.0,298.0]},{""value"":200.0,""pixel_y"":324.5,""text"":""200"",""confidence"":0.9999185798593561,""bbox"":[25.0,308.0,80.0,341.0]},{""value"":150.0,""pixel_y"":366.5,""text"":""150"",""confidence"":0.9999903644340618,""bbox"":[26.0,351.0,80.0,382.0]},{""value"":100.0,""pixel_y"":408.5,""text"":""100"",""confidence"":0.9999117662107687,""bbox"":[26.0,393.0,80.0,424.0]},{""value"":50.0,""pixel_y"":451.5,""text"":""50"",""confidence"":0.9998792092689938,""bbox"":[41.0,436.0,80.0,467.0]},{""value"":0.0,""pixel_y"":494.0,""text"":""0"",""confidence"":0.7327148592533417,""bbox"":[57.0,481.0,83.0,507.0]}]",-1.1815080662355195,583.1852746784164,0.9999854633320627,1.1812030075186546,50.0,555.2792534290382,"[95.288,47.2625,1008.64,517.2375]","[748,201,21,292]",null,758.5,201.0,2.6881507966344547,345.7021533650769,1.2978466349230757,0.0037401920314786043,0.002337286377815183,8374,2336,billion,30.0,False
fgmvp_0123,7f16cc145bc005a436fb69db7be0cda47321305cde0efa1b7027b543351266a6,5797,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5797.jpg,phase6_geometry_scale/masked_images/fgmvp_0123.png,phase6_geometry_scale/debug_overlays/fgmvp_0123.png,193,193.0,0.999999449395897,193,0.969283938407898,"[417.0,294.0,472.0,326.0]",2030,"[500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,0.0]","[70.5,112.5,156.0,197.5,238.5,282.0,324.5,366.5,408.5,451.5,494.0]","[{""value"":500.0,""pixel_y"":70.5,""text"":""500"",""confidence"":0.9986565780725791,""bbox"":[25.0,55.0,80.0,86.0]},{""value"":450.0,""pixel_y"":112.5,""text"":""450"",""confidence"":0.9999987611408254,""bbox"":[25.0,97.0,80.0,128.0]},{""value"":400.0,""pixel_y"":156.0,""text"":""400"",""confidence"":0.9999938057061831,""bbox"":[26.0,142.0,80.0,170.0]},{""value"":350.0,""pixel_y"":197.5,""text"":""350"",""confidence"":0.9999987611408254,""bbox"":[25.0,182.0,80.0,213.0]},{""value"":300.0,""pixel_y"":238.5,""text"":""300"",""confidence"":0.9999820365620934,""bbox"":[25.0,223.0,80.0,254.0]},{""value"":250.0,""pixel_y"":282.0,""text"":""250"",""confidence"":0.9999952510409473,""bbox"":[25.0,266.0,80.0,298.0]},{""value"":200.0,""pixel_y"":324.5,""text"":""200"",""confidence"":0.9999185798593561,""bbox"":[25.0,308.0,80.0,341.0]},{""value"":150.0,""pixel_y"":366.5,""text"":""150"",""confidence"":0.9999903644340618,""bbox"":[26.0,351.0,80.0,382.0]},{""value"":100.0,""pixel_y"":408.5,""text"":""100"",""confidence"":0.9999117662107687,""bbox"":[26.0,393.0,80.0,424.0]},{""value"":50.0,""pixel_y"":451.5,""text"":""50"",""confidence"":0.9998792092689938,""bbox"":[41.0,436.0,80.0,467.0]},{""value"":0.0,""pixel_y"":494.0,""text"":""0"",""confidence"":0.7327148592533417,""bbox"":[57.0,481.0,83.0,507.0]}]",-1.1815080662355195,583.1852746784164,0.9999854633320627,1.1812030075186546,50.0,555.2792534290382,"[95.288,47.2625,1008.64,517.2375]","[434,332,20,162]",null,444.0,332.0,2.510594163845673,190.92459668822386,2.0754033117761423,0.010753385035109546,0.0037375848259408595,8374,2336,billion,30.0,False
fgmvp_0124,7f16cc145bc005a436fb69db7be0cda47321305cde0efa1b7027b543351266a6,5797,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5797.jpg,phase6_geometry_scale/masked_images/fgmvp_0124.png,phase6_geometry_scale/debug_overlays/fgmvp_0124.png,170,170.0,0.9990750551223755,170,0.9999993117448777,"[358.0,310.0,411.0,342.0]",1960,"[500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,0.0]","[70.5,112.5,156.0,197.5,238.5,282.0,324.5,366.5,408.5,451.5,494.0]","[{""value"":500.0,""pixel_y"":70.5,""text"":""500"",""confidence"":0.9986565780725791,""bbox"":[25.0,55.0,80.0,86.0]},{""value"":450.0,""pixel_y"":112.5,""text"":""450"",""confidence"":0.9999987611408254,""bbox"":[25.0,97.0,80.0,128.0]},{""value"":400.0,""pixel_y"":156.0,""text"":""400"",""confidence"":0.9999938057061831,""bbox"":[26.0,142.0,80.0,170.0]},{""value"":350.0,""pixel_y"":197.5,""text"":""350"",""confidence"":0.9999987611408254,""bbox"":[25.0,182.0,80.0,213.0]},{""value"":300.0,""pixel_y"":238.5,""text"":""300"",""confidence"":0.9999820365620934,""bbox"":[25.0,223.0,80.0,254.0]},{""value"":250.0,""pixel_y"":282.0,""text"":""250"",""confidence"":0.9999952510409473,""bbox"":[25.0,266.0,80.0,298.0]},{""value"":200.0,""pixel_y"":324.5,""text"":""200"",""confidence"":0.9999185798593561,""bbox"":[25.0,308.0,80.0,341.0]},{""value"":150.0,""pixel_y"":366.5,""text"":""150"",""confidence"":0.9999903644340618,""bbox"":[26.0,351.0,80.0,382.0]},{""value"":100.0,""pixel_y"":408.5,""text"":""100"",""confidence"":0.9999117662107687,""bbox"":[26.0,393.0,80.0,424.0]},{""value"":50.0,""pixel_y"":451.5,""text"":""50"",""confidence"":0.9998792092689938,""bbox"":[41.0,436.0,80.0,467.0]},{""value"":0.0,""pixel_y"":494.0,""text"":""0"",""confidence"":0.7327148592533417,""bbox"":[57.0,481.0,83.0,507.0]}]",-1.1815080662355195,583.1852746784164,0.9999854633320627,1.1812030075186546,50.0,555.2792534290382,"[95.288,47.2625,1008.64,517.2375]","[371,351,20,143]",null,381.0,351.0,2.451717644564193,168.475943429749,1.5240565702509912,0.008965038648535243,0.0027446668695785474,8374,2336,billion,30.0,False
fgmvp_0125,7f16cc145bc005a436fb69db7be0cda47321305cde0efa1b7027b543351266a6,5797,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5797.jpg,phase6_geometry_scale/masked_images/fgmvp_0125.png,phase6_geometry_scale/debug_overlays/fgmvp_0125.png,145,145.0,0.9999988987918347,145,0.9999995870469189,"[103.0,332.0,157.0,363.0]",1938,"[500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,0.0]","[70.5,112.5,156.0,197.5,238.5,282.0,324.5,366.5,408.5,451.5,494.0]","[{""value"":500.0,""pixel_y"":70.5,""text"":""500"",""confidence"":0.9986565780725791,""bbox"":[25.0,55.0,80.0,86.0]},{""value"":450.0,""pixel_y"":112.5,""text"":""450"",""confidence"":0.9999987611408254,""bbox"":[25.0,97.0,80.0,128.0]},{""value"":400.0,""pixel_y"":156.0,""text"":""400"",""confidence"":0.9999938057061831,""bbox"":[26.0,142.0,80.0,170.0]},{""value"":350.0,""pixel_y"":197.5,""text"":""350"",""confidence"":0.9999987611408254,""bbox"":[25.0,182.0,80.0,213.0]},{""value"":300.0,""pixel_y"":238.5,""text"":""300"",""confidence"":0.9999820365620934,""bbox"":[25.0,223.0,80.0,254.0]},{""value"":250.0,""pixel_y"":282.0,""text"":""250"",""confidence"":0.9999952510409473,""bbox"":[25.0,266.0,80.0,298.0]},{""value"":200.0,""pixel_y"":324.5,""text"":""200"",""confidence"":0.9999185798593561,""bbox"":[25.0,308.0,80.0,341.0]},{""value"":150.0,""pixel_y"":366.5,""text"":""150"",""confidence"":0.9999903644340618,""bbox"":[26.0,351.0,80.0,382.0]},{""value"":100.0,""pixel_y"":408.5,""text"":""100"",""confidence"":0.9999117662107687,""bbox"":[26.0,393.0,80.0,424.0]},{""value"":50.0,""pixel_y"":451.5,""text"":""50"",""confidence"":0.9998792092689938,""bbox"":[41.0,436.0,80.0,467.0]},{""value"":0.0,""pixel_y"":494.0,""text"":""0"",""confidence"":0.9895578900862505,""bbox"":[57.0,481.0,85.0,507.0]}]",-1.1815080662355195,583.1852746784164,0.9999854633320627,1.1812030075186546,50.0,555.2792534290382,"[97.288,47.2625,1008.64,517.2375]","[119,372,21,122]",null,129.5,372.0,2.300579736785994,143.66427403880311,1.3357259611968857,0.009211903180668177,0.002405503092269923,8374,2336,billion,30.0,False
fgmvp_0126,9efe1402c083bf79684f6e713f4071cd47b949e49f35484631191aad18da0102,7403,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/7403.jpg,phase6_geometry_scale/masked_images/fgmvp_0126.png,phase6_geometry_scale/debug_overlays/fgmvp_0126.png,83.1,83.1,0.9677287453358213,83.1,0.9999844431877136,"[308.0,132.0,362.0,165.0]",2052,"[100.0,80.0,60.0,40.0,20.0]","[117.0,188.5,259.5,330.5,401.5]","[{""value"":100.0,""pixel_y"":117.0,""text"":""100"",""confidence"":0.9999372313938736,""bbox"":[24.0,99.0,75.0,135.0]},{""value"":80.0,""pixel_y"":188.5,""text"":""80"",""confidence"":0.9999871030887143,""bbox"":[36.0,172.0,74.0,205.0]},{""value"":60.0,""pixel_y"":259.5,""text"":""60"",""confidence"":0.9296994234319667,""bbox"":[35.0,241.0,75.0,278.0]},{""value"":40.0,""pixel_y"":330.5,""text"":""40"",""confidence"":0.9999989884757856,""bbox"":[38.0,314.0,74.0,347.0]},{""value"":20.0,""pixel_y"":401.5,""text"":""20"",""confidence"":0.9999964596665606,""bbox"":[36.0,385.0,74.0,418.0]}]",-0.2812933957374755,132.96750685430118,0.9999980218467248,0.20014064697595169,20.0,101.99698529440863,"[87.288,77.94999999999999,1008.64,440.55]","[319,180,37,261]",null,337.5,180.0,2.7112834675777555,82.33469562155558,0.7653043784444122,0.009209438970450208,0.007503205866677369,9124,140.9,percentage,10.0,False
fgmvp_0127,9efe1402c083bf79684f6e713f4071cd47b949e49f35484631191aad18da0102,7403,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/7403.jpg,phase6_geometry_scale/masked_images/fgmvp_0127.png,phase6_geometry_scale/debug_overlays/fgmvp_0127.png,54.0,54.0,0.999874472618103,54.0,0.9995079636573792,"[804.0,236.0,862.0,269.0]",2196,"[100.0,80.0,60.0,40.0,20.0]","[117.0,188.5,259.5,330.5,401.5]","[{""value"":100.0,""pixel_y"":117.0,""text"":""100"",""confidence"":0.9999372313938736,""bbox"":[24.0,99.0,75.0,135.0]},{""value"":80.0,""pixel_y"":188.5,""text"":""80"",""confidence"":0.9999871030887143,""bbox"":[36.0,172.0,74.0,205.0]},{""value"":60.0,""pixel_y"":259.5,""text"":""60"",""confidence"":0.9296994234319667,""bbox"":[35.0,241.0,75.0,278.0]},{""value"":40.0,""pixel_y"":330.5,""text"":""40"",""confidence"":0.9999989884757856,""bbox"":[38.0,314.0,74.0,347.0]},{""value"":20.0,""pixel_y"":401.5,""text"":""20"",""confidence"":0.9999964596665606,""bbox"":[36.0,385.0,74.0,418.0]}]",-0.2812933957374755,132.96750685430118,0.9999980218467248,0.20014064697595169,20.0,101.99698529440863,"[87.288,77.94999999999999,1008.64,440.55]","[814,284,38,157]",null,833.0,284.0,2.3874906706062817,53.080182464858126,0.919817535141874,0.01703365805818285,0.009018085509947885,9124,140.9,percentage,10.0,False
fgmvp_0128,9efe1402c083bf79684f6e713f4071cd47b949e49f35484631191aad18da0102,7403,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/7403.jpg,phase6_geometry_scale/masked_images/fgmvp_0128.png,phase6_geometry_scale/debug_overlays/fgmvp_0128.png,45.0,45.0,0.9988084459550727,45.0,0.9981416463851929,"[705.0,268.0,763.0,301.0]",2196,"[100.0,80.0,60.0,40.0,20.0]","[117.0,188.5,259.5,330.5,401.5]","[{""value"":100.0,""pixel_y"":117.0,""text"":""100"",""confidence"":0.9999372313938736,""bbox"":[24.0,99.0,75.0,135.0]},{""value"":80.0,""pixel_y"":188.5,""text"":""80"",""confidence"":0.9999871030887143,""bbox"":[36.0,172.0,74.0,205.0]},{""value"":60.0,""pixel_y"":259.5,""text"":""60"",""confidence"":0.9296994234319667,""bbox"":[35.0,241.0,75.0,278.0]},{""value"":40.0,""pixel_y"":330.5,""text"":""40"",""confidence"":0.9999989884757856,""bbox"":[38.0,314.0,74.0,347.0]},{""value"":20.0,""pixel_y"":401.5,""text"":""20"",""confidence"":0.9999964596665606,""bbox"":[36.0,385.0,74.0,418.0]}]",-0.2812933957374755,132.96750685430118,0.9999980218467248,0.20014064697595169,20.0,101.99698529440863,"[87.288,77.94999999999999,1008.64,440.55]","[715,316,38,125]",null,734.0,316.0,2.2894803874407286,44.07879380125891,0.9212061987410891,0.02047124886091309,0.009031700261356536,9124,140.9,percentage,10.0,False
fgmvp_0129,9efe1402c083bf79684f6e713f4071cd47b949e49f35484631191aad18da0102,7403,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/7403.jpg,phase6_geometry_scale/masked_images/fgmvp_0129.png,phase6_geometry_scale/debug_overlays/fgmvp_0129.png,38.8,38.8,0.9215260191878858,38.8,0.9757581073313474,"[406.0,291.0,467.0,327.0]",2496,"[100.0,80.0,60.0,40.0,20.0]","[117.0,188.5,259.5,330.5,401.5]","[{""value"":100.0,""pixel_y"":117.0,""text"":""100"",""confidence"":0.9999372313938736,""bbox"":[24.0,99.0,75.0,135.0]},{""value"":80.0,""pixel_y"":188.5,""text"":""80"",""confidence"":0.9999871030887143,""bbox"":[36.0,172.0,74.0,205.0]},{""value"":60.0,""pixel_y"":259.5,""text"":""60"",""confidence"":0.9296994234319667,""bbox"":[35.0,241.0,75.0,278.0]},{""value"":40.0,""pixel_y"":330.5,""text"":""40"",""confidence"":0.9999989884757856,""bbox"":[38.0,314.0,74.0,347.0]},{""value"":20.0,""pixel_y"":401.5,""text"":""20"",""confidence"":0.9999964596665606,""bbox"":[36.0,385.0,74.0,418.0]}]",-0.2812933957374755,132.96750685430118,0.9999980218467248,0.20014064697595169,20.0,101.99698529440863,"[87.288,77.94999999999999,1008.64,440.55]","[418,338,38,103]",null,437.0,338.0,2.25983078611196,37.89033909503445,0.9096609049655484,0.023444868684679085,0.008918507761183948,9124,140.9,percentage,10.0,False
fgmvp_0130,2a6cb688ecc10d292c729ab031e3cd051a46617a5f14a587e6f455447e18c5a1,5213,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5213.jpg,phase6_geometry_scale/masked_images/fgmvp_0130.png,phase6_geometry_scale/debug_overlays/fgmvp_0130.png,8%,8.0,0.9745711961241036,8%,0.9694364256319582,"[913.0,392.0,969.0,430.0]",2419,"[30.0,10.0,0.0,-10.0]","[123.5,423.0,571.5,721.0]","[{""value"":30.0,""pixel_y"":123.5,""text"":""30%"",""confidence"":0.9201951686156657,""bbox"":[43.0,105.0,118.0,142.0]},{""value"":10.0,""pixel_y"":423.0,""text"":""10%"",""confidence"":0.9924089067926468,""bbox"":[45.0,405.0,118.0,441.0]},{""value"":0.0,""pixel_y"":571.5,""text"":""0%"",""confidence"":0.9398549668682413,""bbox"":[61.0,553.0,118.0,590.0]},{""value"":-10.0,""pixel_y"":721.0,""text"":""-10%"",""confidence"":0.96280437707901,""bbox"":[33.0,702.0,118.0,740.0]}]",-0.06695985355174179,38.28479267041329,0.9999975843284405,0.5858044767552695,10.0,51.02006041374966,"[130.288,41.27499999999999,1008.64,803.225]",null,"[941.0,461.58777417735]",941.0,461.58777417735,0.5005420547942439,7.37694291022347,0.6230570897765304,0.0778821362220663,0.012212002195289826,6398,5.3,percentage,2.0,False
